strain	ascr.1	ascr.3	ascr.5	ascr.7	ascr.8	ascr.9	ascr.10	ascr.11	ascr.12	ascr.15	ascr.18	ascr.22	ascr.81	anglas.3	anglas.7	bhas.10	bhas.11	bhas.12	bhas.16	bhas.18	bhas.22	bhas.26	bhos.10	bhos.18	bhos.22	glas.1	glas.3	icas.3	icas.9	icas.10	iglas.2	osas.2	osas.9	osas.10	oscr.1	oscr.9	oscr.10	oscr.11	oscr.12	oscr.14	oscr.18	oscr.19	oscr.21	uglas.11
JU774	0.0806079040711453	0.2293263627450413	0.49676964136868623	0.03644414565225897	2.578953036297914e-4	0.017073378949741997	0.01714242680555488	0.03267700711525345	0.011696644287954578	0.0030972243674269734	0.00854462529178343	6.398018060344627e-5	0.02287564836092825	0.0013597928549328793	5.895812071957189e-4	7.550398654825295e-4	0.0031853244325044214	0.0014377638182661934	6.903535846341189e-5	0.0014967950484801554	0.0018537131006227717	6.959586458706939e-4	2.779410521770964e-5	8.182389617442011e-4	2.827087909992889e-4	4.0185227215622905e-4	0.003953711467219196	0.0014847038628694837	0.0031685467408431012	2.335192234916877e-4	6.248674734197311e-6	0.002457503794164055	3.348852250298365e-4	5.968421672368562e-4	5.683294644247139e-4	0.006638529550863881	9.111005169691074e-4	8.796884290802975e-5	0.0026675217519804267	2.1108023252118518e-5	0.007139048397073086	3.778573611769114e-5	1.359149241435257e-4	6.248674734197311e-6
JU775	0.05244175983406421	0.21595372630131873	0.4443266056375846	0.026771351211794223	3.0764007255988115e-4	0.012552114405573472	0.011107469478072202	0.028636400918589155	0.008532349950288155	0.15438217675828508	0.006145957026211791	3.2265292605339346e-4	0.007422408624962875	5.886205487815072e-5	2.2440737658463865e-5	4.265984228873981e-4	0.0022585704823737543	8.31272245082477e-4	4.9706233913497467e-5	0.001422540800907683	0.0011216105089076826	2.2440737658463865e-5	4.265984228873981e-4	2.9253745611573497e-4	0.0011216105089076826	1.6092252974884438e-4	0.0032494412536832264	0.0013961504934213295	0.002799078089615515	1.068852334672634e-4	6.680383193548109e-4	0.0013809805547642078	6.419846229333343e-4	5.624995301470553e-4	3.9818844901178284e-4	0.004002328002124689	6.472357555454149e-4	4.0887024013721164e-5	0.002448441563702017	5.722388102908286e-5	0.0038851649108098494	2.2440737658463865e-5	7.454813050141697e-5	5.001591609318426e-4
JU778	0.07445600698707842	0.22631005163245724	0.4684618068791865	0.02135801112281315	2.9947609132523064e-5	0.017009440849690322	0.021313495935657047	0.03960425903568002	0.014653688998227422	0.0018297031888453187	0.01163545973262083	1.3757614348788708e-4	0.031683407228544014	4.8194083355441563e-4	6.927758038562454e-4	9.404427350612576e-4	0.0035365019148500825	0.0013454788868699317	1.2640321623879266e-4	0.001866010110428714	0.002461823372663033	8.292520804931987e-4	9.404427350612576e-4	0.0012296511393439238	4.1916016213105567e-4	3.645379680690458e-4	0.002934743487559379	0.006722087463638877	0.014226755085822792	8.954726647013721e-4	2.5629387037324146e-4	0.004619712345983676	0.0015506153700716562	0.0030992030020806855	6.791677804515858e-4	0.006592751269130928	0.0010974928584921177	1.8258016035551752e-4	0.004082090187325611	1.1335870486269783e-5	0.008612636372966099	2.4484484486115548e-5	2.7295255327390668e-5	6.68006168705073e-4
JU847	0.07309073324096063	0.23643263274467263	0.5097284179065255	0.01776943772258631	0.004982169452068709	0.021373764228755768	0.0200091920177267	0.03995908520578922	0.012855007490942136	0.001708092301545646	0.00763099033615299	2.4901059457805186e-4	0.012513387759489819	6.855847220842767e-4	4.56677257005456e-4	2.8089722141891267e-4	0.0049791568427159935	0.0015099401458714347	7.116495131295967e-5	8.879125831271238e-4	0.0010910603315254562	4.555967852966766e-4	3.933552591550481e-5	5.166752154223837e-4	1.5300750539503358e-4	1.8011463385352898e-4	0.002970388331764838	0.002898174687322769	0.004724782023889649	1.5139950926373245e-4	2.6572612748446286e-4	0.0025940346127332307	1.7342206497503057e-4	2.266766087859879e-4	6.937581727753963e-4	0.005793209650974143	7.791345049167724e-4	4.145833503745967e-5	0.0033381999685811537	1.8577757675071994e-5	0.0056483311062586914	1.9702719395389388e-5	4.7623379493436344e-5	6.355715933996577e-6
KR314	0.06332436651434531	0.18784454940809997	0.5906726624447336	0.014945934054973202	2.7399761611963362e-5	0.0164995095847096	0.012540991685015788	0.03895299960686211	0.010666430794931047	0.0020131454679950854	0.006243143973273967	1.0080281301523053e-4	0.013388101424966934	3.984965135120389e-4	2.863591710282743e-4	4.962448570836363e-4	0.0031503286989599684	0.0011397800621295048	4.316699673650161e-5	8.960876785560222e-4	9.22726483494746e-4	2.6238105375822054e-4	2.955491862358604e-5	7.292732044810897e-4	2.587891254055161e-4	2.524247605020575e-4	0.004072437902915583	9.533456771858e-4	0.002056418892238334	1.39851065240631e-4	2.587359116521427e-4	0.002701295083869212	2.322567479735391e-4	3.3540628751253657e-4	8.628290826976476e-4	0.007215891384939709	8.331145228139414e-4	8.945231942068443e-5	0.004640436185047911	1.2510553418086205e-5	0.009145741364779412	2.4127115779499297e-5	2.045536679673474e-5	3.2004347691363613e-4
LKC34	0.09388442928192015	0.3656019465794622	0.3253792806566641	0.05424959393989683	1.5039860469092387e-4	0.02099809689849474	0.019919535312757232	0.03244025499660474	0.017556778967995314	0.0076591098775430615	0.013645304102860316	2.032675136325618e-4	0.0075126540389427	0.0027278923280761327	6.332799208005822e-4	3.450995629085355e-4	9.566584268829262e-4	5.278646928701706e-4	3.584332809602571e-5	0.0020206317780853533	0.0023914668505668354	0.0013960617860121053	3.450995629085355e-4	5.529191792092926e-4	1.6724496889605596e-4	1.5061366465950003e-4	0.002780080213783946	0.0031710592366553944	0.002608318985547791	1.3100736419097397e-4	0.0017702661313346137	0.0019619562499921593	2.6162045177289167e-4	8.853660472999311e-4	7.184078250286433e-4	0.005231620482239721	7.833559355386419e-4	1.2297845869746422e-4	0.0021235021297209473	7.684809543787912e-5	0.004738703034263175	1.1028992055147111e-4	1.5452058742196684e-4	9.18772029085427e-4
MY1	0.06821125802448236	0.18322624875670498	0.528692479892695	0.017183070611376593	4.3355204843475303e-4	0.013807187515341162	0.01619760397213844	0.03375600588603427	0.011842388683959792	0.041569192858347724	0.005048754890465976	1.8450156802117895e-4	0.02522500788720392	8.071640914392289e-6	3.208477263470935e-5	4.423824235950982e-4	0.0083656907929036	0.0014577464207801618	9.758613865500277e-5	6.717300285366408e-4	6.945485574016277e-4	8.071640914392289e-6	4.423824235950982e-4	7.241876228392763e-5	6.945485574016277e-4	1.642498209669687e-4	9.263499411811455e-4	0.002565377345257644	0.010949745915237149	2.4612854640256406e-4	8.071640914392289e-6	6.141792288170237e-4	0.001206871749519935	0.0017558079048259258	7.898181351142e-4	0.009626642536549964	0.0010623409473068269	4.1556843247748704e-4	0.004866045226727792	1.818540698012583e-5	0.006199052508816936	6.304758718231817e-5	6.402425573295964e-5	9.397811516626943e-5
MY10	0.09572133616389292	0.1927591823366993	0.4688306163968399	0.05224791350928693	0.004937038676192212	0.02524621333605297	0.01925169882245517	0.04238460033966463	0.016859884798436368	0.007836850645681724	0.007558096154972949	1.4018666144099233e-4	0.023969858774552873	6.926499321888022e-4	4.985582617594019e-4	4.911789099049046e-4	0.006152150924438317	0.0016329601630840965	6.618290495144628e-5	0.0011037071614170989	0.001370730374818725	2.982435481706534e-4	4.911789099049046e-4	6.233975532465964e-4	9.954766675511377e-5	5.5019270094642604e-5	7.865001506459992e-5	0.002753128955561228	0.0066048562904864406	3.561851256948548e-4	2.1023794457257395e-5	2.1023794457257395e-5	7.714891614035174e-4	6.029834488285994e-4	6.968546910802537e-4	0.006394744488680611	8.308813807452695e-4	4.088917783991991e-4	0.0030621156626995396	5.5713055311732096e-5	0.00576064582405527	1.1031184951722956e-4	9.195807695604385e-5	5.9560409697410206e-5
MY16	0.09806036339325859	0.15567446414063307	0.5179449461127604	0.011524973403745252	6.659375301537436e-5	0.016800009895658274	0.018495843123717357	0.04190116417990871	0.013431825550299264	0.02515748807164787	0.00942060382493206	1.1842607506653505e-4	0.0322988140553463	9.886870668556265e-4	0.00056005561611356875	5.542767472204229e-4	0.0032854586441343698	8.598497164116114e-4	6.714952540137176e-5	0.001245244403365526	0.0013569022764957784	2.909803068049216e-6	5.2097114130353164e-5	7.530337555865927e-4	7.021354803202758e-5	3.828107818294868e-4	0.0013925037170333607	0.0034074666867776734	0.01328429853474917	4.2312901314037676e-4	1.8385590685468972e-4	0.0028632316699450885	9.408062573708768e-4	9.298508488196714e-4	0.0010217744375424142	0.006285581999415834	0.0011757583061005107	6.698366662649296e-5	0.004748507626749516	7.763354585555308e-6	0.009524221912185292	1.3268701990304425e-5	2.230946012273334e-5	0.0026344833213565355
MY23	0.08265023044302842	0.23816468170510638	0.46648784763727447	0.023410013569088287	1.1614956915221759e-4	0.02552397115711543	0.0199601686300425	0.03802427083127072	0.01891116146380501	0.0050752106350096336	0.009589317089740965	1.7106522716521318e-4	0.024483329279284937	0.0017883215141321607	0.0015422836198087037	6.163347667960328e-4	0.002963496912578721	0.0014177687622494886	7.200052939481645e-5	0.0015408467585058547	0.0017180924575764733	8.329268459268584e-4	6.163347667960328e-4	5.977343019851794e-4	7.54056938522531e-5	5.414408317639724e-4	0.0036624807288358893	0.0022729964829178253	0.004352646546960505	2.942810046424005e-4	8.621167817093933e-5	0.0032918295617954878	5.949196284741191e-4	7.202808563898068e-4	6.337345666825876e-4	0.007125080272323402	3.2630529696754164e-4	9.038448085866516e-5	0.003142356620236101	3.4878331899293267e-5	0.00604013189048314	1.1892487660018617e-4	1.9683031545876562e-5	3.024691457654851e-4
N2	0.12222902267241295	0.24305156989088114	0.4061391198441179	0.016794670792924973	3.148100909612082e-4	0.014372231626099173	0.037443498423377936	0.03265703525888019	0.01684852229474448	0.002297097407120131	0.011358146398693515	1.665374938203558e-4	0.02500881403708799	0.004503288515498881	0.0012868405511497402	0.0010041272689182386	0.0037365605849316056	0.0015424638768116732	1.0223364834016806e-4	0.00216845562501931	0.002734737877107502	0.0011279644729589005	3.0109181604582436e-4	0.001242941389597703	5.112875606924005e-4	3.452455247798568e-4	0.0058208406387048805	0.003332164658735616	0.009581737752429383	7.446755081842442e-4	0.001557949209173497	0.0026745226957381124	2.405959509534308e-4	7.059911547490639e-4	0.0012208082848489512	0.007776574365570581	0.0014028277019170862	1.9544564454703321e-4	0.005351560181269775	6.952774456783017e-5	0.008149482578079495	2.768427878467375e-5	4.2171877102784154e-5	0.0018171248316698804
NIC1	0.06390024780162352	0.2675129612076998	0.48589088872418945	0.011047520975131694	1.3648620469780603e-5	0.013546965544521677	0.02166022419933712	0.027669984764590913	0.013711131151532198	0.01131100759330081	0.010353693353550398	2.5961040995569685e-4	0.024293452546571892	5.713039556240765e-4	5.655715350267686e-4	9.103629853343662e-5	0.0037848306993725103	0.0023847142657210064	1.8007989847828527e-4	0.001849688343305607	0.0017159045654608174	5.555261503610101e-4	9.103629853343662e-5	5.79110966532791e-4	9.880236358074179e-5	5.693795001378375e-4	0.004074304290916087	0.0027810702041634354	0.007977304746315958	6.594740438588592e-4	0.001390576047943127	0.002739974207928926	9.211317468850231e-4	0.0022721677413271957	6.964891025729042e-5	0.004810620068019811	5.379467271959327e-4	1.1141368889481906e-4	0.002604893811139507	8.527658069518921e-5	0.004599967259689217	8.028118560324951e-5	6.197838555327372e-5	1.3648620469780603e-5
NIC166	0.14642997123617732	0.32603548283055106	0.32603548283055106	0.01719785692644394	2.192274026394128e-4	0.018337379538540474	0.02138712688477895	0.03832346903446828	0.018445629038760968	9.539626629999382e-4	0.011521807967194105	4.8899602503831244e-5	0.020186429720246056	0.0015924373770349312	8.810851527061829e-4	7.348668185378079e-4	0.001945356487397124	0.0013329646119885753	4.0908873214107036e-5	0.0021813318179966746	0.002872487002152183	9.907102938673921e-4	7.348668185378079e-4	6.206171214490811e-4	2.264230629446906e-4	4.75471272421596e-4	0.007123617903413727	0.004300093422893641	0.006572617937430096	3.864063864013414e-4	3.2386763286576547e-4	0.004163215719312324	4.813799505578058e-4	0.001166523498003579	8.466054704166642e-4	0.006822063681399224	4.4645125448930127e-4	5.8640627543487885e-5	0.0035612226598298437	1.637899307167163e-5	0.00330305403671481	1.327021614327857e-5	2.3500580403218606e-4	4.273324193777027e-4
NIC199	0.0728295949649858	0.2992503159452387	0.4405829952832309	0.01749821154671117	3.0968441732289554e-4	0.018782680432959973	0.017884929485124258	0.032791128536180596	0.016295441602140907	0.003870878550687022	0.00983343749047041	3.6698183926267547e-4	0.020826956687670217	8.46359212853988e-4	5.52466559191817e-4	1.1401076494964262e-4	0.003043599249543663	0.0017249941947241419	1.164408217321377e-4	0.0015169683546107878	0.0017049768723852508	6.848794158593452e-4	1.1401076494964262e-4	4.5006526433065235e-4	1.767523793843299e-4	2.8958056477216486e-4	0.006140479477027552	0.00348504754694529	0.005675956456468702	3.055742322605152e-4	6.869777734964552e-5	0.004695287933137702	2.904170234866142e-4	9.323774542735241e-4	4.4778663541887657e-4	0.007191295158756511	5.470584209518428e-4	1.221229723096039e-4	0.003236136181737731	3.3616987299679584e-5	0.004000796452913176	7.73435876826176e-5	3.8116558315338113e-5	2.535479423919634e-4
NIC2	0.05874886087107213	0.2322446690418386	0.5548933032140574	0.012931274064015796	0.0034845584883883432	0.014549286823382045	0.0138127906584897	0.032721247572224894	0.009891783648098638	0.008381055456317288	0.006423622568558081	2.2655545399484056e-4	0.012825844336405125	1.2089192302607385e-4	1.0719104624165934e-4	2.772284351394726e-4	0.004391590822675771	0.0012665595514766257	1.558689053972071e-5	0.0010582875200848775	0.0011677854261264156	1.7764379148119697e-4	2.772284351394726e-4	4.4285473401454485e-4	6.741330158429209e-5	2.3151208518647174e-4	0.004151163036100579	0.0018436329999287056	0.0032263148859262504	4.987804972710628e-5	2.4304638418586508e-4	0.001527000905504819	4.083297714690635e-4	4.208460445724592e-4	7.115259662477108e-4	0.005870116498602059	7.330826358641446e-4	4.216253890994453e-5	0.003009360956503878	4.132084682079961e-5	0.006899038316910102	5.538022208762769e-5	1.558689053972071e-5	1.558689053972071e-5
NIC207	0.07250965932201266	0.22696658732888633	0.5295787149656233	0.01782060792278174	0.004901134758020631	0.01847669136785403	0.015393070759595418	0.039793836297919286	0.013215908079601622	0.00653143637376529	0.006918390499202855	2.667268405863444e-4	0.0077939261971352895	2.5833108047103574e-5	2.5833108047103574e-5	7.072329990055545e-4	0.00515373088850521	0.001569387146969589	2.5833108047103574e-5	7.905964386735577e-4	0.0013654864251538006	2.531127926455208e-4	7.072329990055545e-4	3.746575660071431e-4	1.0893821663463576e-4	2.1945225286014485e-4	0.0031056820825308387	0.0011487208155305545	0.0022342538487778937	9.697748760882681e-5	2.213122366395363e-4	0.001391242033876763	1.9108750022442514e-4	4.347970415408002e-4	4.7894582319330024e-4	0.007269539936887134	7.770340569488284e-4	7.509684509293008e-5	0.0030220603117823643	4.709375596986981e-5	0.0077787104964955455	1.0495991799538181e-4	1.026349382711425e-4	2.5833108047103574e-5
NIC231	0.0702213422378466	0.24226087939348323	0.5052355142741416	0.013719170558188429	9.00598064659789e-6	0.019127171876663997	0.022313127590204464	0.03642414836632637	0.012611524998463354	0.003122922854994931	0.009304799084452007	3.516475203270612e-4	0.02029659846362473	0.001306695743976181	7.335461296460447e-4	8.557752989816713e-4	0.0013889293532602662	0.0016793632231324016	4.8956510794906125e-5	0.0016214997974780103	0.001918598093028628	3.3949845243480065e-4	8.557752989816713e-4	9.636129112440344e-4	3.403720325575206e-4	3.737932267370454e-4	0.005578592603883424	0.0011869342133377222	0.003354160414076978	1.771026094153475e-4	4.94878636530554e-4	0.0019610342738353975	1.5865836105111503e-4	5.345679932401109e-4	8.983105455755531e-4	0.006406044093731545	8.746338224556472e-4	1.0340666978423696e-4	0.0037749468478279714	3.8392495496446805e-5	0.006145456043722235	4.984810287891932e-5	5.0730688982285914e-5	7.88032312557962e-4
NIC236	0.0679635621412117	0.19141892921583636	0.5580691040044823	0.020872425654246643	6.368340077511614e-5	0.026914260935984237	0.02185798996464234	0.03705042942035559	0.01202208871492565	0.013951886808613995	0.004592210029893625	6.368340077511614e-5	0.011519817733012309	6.368340077511614e-5	6.368340077511614e-5	6.368340077511614e-5	0.0018696809633566348	4.8342069528390665e-4	6.368340077511614e-5	4.657167098684244e-4	5.48823547879951e-4	6.368340077511614e-5	6.368340077511614e-5	2.5135838285938344e-4	5.48823547879951e-4	2.7046340309191827e-4	0.0032097070824666286	0.0015354704760888254	0.0028723761085608385	6.368340077511614e-5	5.314379794683443e-4	6.368340077511614e-5	6.368340077511614e-5	3.209643399065854e-4	2.7950644600198475e-4	0.008539052476332224	3.2924318200735044e-4	2.524410006725604e-4	0.003774260430338033	0.0016391470525507145	0.004568583488206057	2.484926298245032e-4	4.641246248490465e-4	6.368340077511614e-5
NIC256	0.10203802791973131	0.44776181028067746	0.2411025132280571	0.018621983149371184	5.395056219659752e-4	0.02674321992931675	0.026536431470203473	0.03607057203168568	0.019604475890775516	0.0013661428101764566	0.017595876685484704	9.262297477817567e-4	0.019513588854092583	0.0014947451685714936	0.0012430126177512923	8.463300970587874e-4	0.0014332080574720539	7.398575050564687e-4	5.904858873076434e-5	0.0029701461658584575	0.0032079593519417603	9.822301118809949e-4	1.4125593493748796e-4	3.714528648439974e-4	4.002732259787941e-5	3.33625602679324e-5	9.0193866957403e-5	0.005929098286459897	0.007470647480411788	5.434149270018872e-4	8.022556965602942e-4	0.0010571914664848111	4.53048843963607e-4	0.0015586976102052357	4.917328811306444e-4	0.003496830300603126	3.510409538580292e-4	3.4573669856701193e-4	0.0017593250390251327	3.3224787403230656e-5	0.0032628575331233845	3.426238929051569e-5	3.3312187064275827e-4	4.305402021929591e-6
NIC267	0.08984474541556467	0.2241670875715079	0.4732416293176278	0.013353402123131675	1.4294565861196781e-4	0.01554710835852193	0.014115890459571333	0.04163103054899432	0.016885919602484718	5.412567702530146e-4	0.0076584550544162135	1.4349895991541814e-4	0.029888945009534387	0.0011705560537016739	6.534381647515975e-4	6.607111413705841e-4	0.0031695624989128562	6.639633432442406e-4	2.7798497962736594e-5	0.0017009674067655146	0.0019428170076971273	8.447825650325756e-4	6.607111413705841e-4	0.0010876960700782182	4.1958919392164393e-4	3.9367120874909056e-4	0.0029219646133785172	0.003544419684240767	0.023128350304996846	4.3893872760757824e-4	7.726648105738562e-5	0.002556696797907832	0.0016025651717371011	0.002275616177547336	9.36168014399227e-4	0.009414679648268105	7.104032915528047e-4	1.2615803449827934e-4	0.005238891582778317	1.1041118614831571e-5	0.00592290364752925	1.334149991824395e-5	2.6531776007570614e-5	4.958842842662197e-4
NIC3	0.08719450086088962	0.2370631349014572	0.5215388967832058	0.014127973359215956	0.006955061322667169	0.016083888521452483	0.014275117416340008	0.03306535991419881	0.01317848396847151	0.004531987485375266	0.0072618828617865856	3.4559682231503734e-4	0.007303090618888152	5.552018619392127e-4	1.464225606265261e-4	1.1498592752002854e-4	0.002999281554401949	0.001310608694849117	2.0614185643604973e-5	7.843903779248128e-4	0.0011158252547026936	4.904733190182931e-4	1.1498592752002854e-4	5.783928207882684e-4	2.5769793473070574e-4	9.936037480217597e-5	0.0027805444305376566	0.001943340508993928	0.0030275848312906186	2.0614185643604973e-5	1.5516297533941462e-4	7.058091022513907e-4	2.6911819357726294e-4	3.072544370179321e-4	4.98512851419299e-4	0.009319199203204006	3.0329651337435994e-4	1.3399220668343232e-4	0.003383138305271517	4.166126918572565e-5	0.005462470596956307	9.385638723533344e-5	2.0614185643604973e-5	2.0614185643604973e-5
PB303	0.05641700059988701	0.1169620744143999	0.5274760218688623	0.013802212793101627	3.1463715367076827e-4	0.013977793507163714	0.012425592110984221	0.0359978533835814	0.012090254963516112	0.1568667821557834	0.005977128942417136	1.0000028025030379e-4	0.010631393889467326	1.7806214473887916e-4	8.471723586015554e-5	4.7038018256257016e-4	0.004133843343630323	0.0014309919931020448	3.754253251301424e-5	7.49190247478402e-4	3.5323922497553645e-4	4.586748016250977e-6	3.7556292757062994e-5	5.108077795778062e-4	3.5323922497553645e-4	9.051947210071302e-5	0.002346181238036586	0.0010779041308110445	0.002615005952521039	1.2724097671881835e-4	7.558502055979985e-5	0.00159633508559186	2.8917611543255906e-4	3.4555642204831606e-4	6.013318384265355e-4	0.0063222358631598585	7.642944086959165e-4	9.41521765295838e-5	0.0039503780097283	1.4902344304799422e-5	0.00791608493132691	2.996981153818388e-5	1.4003341693614232e-5	3.4623984750273745e-4
PB306	0.07452343742029778	0.3110247570874528	0.4287649824181516	0.01151788649952532	1.1986363286267438e-4	0.013356845897530029	0.018765920324536164	0.026940528888139373	0.01270818573127171	0.003280266497990069	0.013605053181796537	6.620675792005999e-5	0.029170242912581197	0.0019242904352992926	0.0013607911615012658	7.807197808431086e-4	0.0019207173937791414	0.0017141853852243407	6.83301654520356e-5	0.002119419337059782	0.002430535972357753	1.7984649274429944e-4	7.807197808431086e-4	0.0010306183047624879	2.1021053987221346e-4	4.073199275038723e-4	0.009587525296538457	0.002706415612473661	0.005396245506500448	1.7466728398842304e-4	3.109124614968195e-4	0.005302631818672485	6.53223450714054e-4	8.496454532151694e-4	7.190831131721564e-4	0.004926577705918279	8.687493152095782e-4	1.3060657769992917e-4	0.002690292687976064	3.1241994472865474e-5	0.006102822974352075	2.504191671123157e-5	1.42261498848994e-4	6.1017340474126e-4
PS2025	0.07431312976695295	0.2440282504509401	0.5155054947797637	0.006084772455071219	0.0034411330751860343	0.016135255037841047	0.021920431767050004	0.03816079636681368	0.01035255541295766	0.0012324497828021367	0.00867361427034897	4.762065693985012e-5	0.01019569445526039	7.511182854003381e-4	3.1661744950483087e-4	3.450673274277738e-4	0.003357313220710156	0.0013254617027888284	6.009321196289817e-5	0.0013114794531024969	0.0015457231414674549	5.290157556689269e-4	5.396739991454124e-5	8.21913257537333e-4	2.723910949786605e-4	2.51161641420912e-4	0.004251045766497488	0.0030238815887359827	0.0045443483083975065	3.710401010251516e-4	4.3500629907545363e-4	0.0036877723274936513	1.7546936708350932e-4	1.6256499252262629e-4	9.38732158555672e-4	0.0065157551333367685	7.484436822163833e-4	3.515144935507986e-5	0.004094218283182995	1.1983829034490612e-5	0.00988163779603807	1.883268775085033e-5	1.2693485949382234e-5	5.890152393600469e-5
QG536	0.08212462762640718	0.2518488580543154	0.46146219332933563	0.019238202412037855	7.821393107276875e-6	0.022916994660045535	0.02217114661333561	0.03462155301722323	0.01731429613550989	0.005542763189154581	0.008664382856379176	5.0760841266226917e-5	0.020168400694286295	0.001307158144446755	0.0012614108161622926	2.7550857220382793e-4	0.0020510430214867514	0.0014829908828914464	4.1148349137383636e-5	0.0015043823930398486	0.0019471436354496852	5.073894136552654e-4	2.7550857220382793e-4	7.673568777549341e-4	2.0940997905423105e-4	3.8080798760709646e-4	0.006175318356705598	0.0015421206147824597	0.006924631280562045	6.095133434569795e-4	0.00310138572325607	0.0034754125630391576	8.565207591778905e-4	0.0014239237221452914	4.4148635533335047e-4	0.007131984233229062	7.170340345027148e-4	2.7798795381883467e-4	0.003269099855655408	3.896618046045339e-5	0.00504418066413811	4.0725993909590684e-5	7.821393107276875e-6	7.786275052225201e-4
QG556	0.08052180663350206	0.24775940502616015	0.4450493016210655	0.012985139239478005	1.0243474956692688e-4	0.029134670776224388	0.01675271098455683	0.0419814547405438	0.017747556758479464	0.00443741682538983	0.008013984421742006	1.527344969243675e-4	0.028446450206707278	0.001565873850793808	0.0025880305109834472	6.616162563681451e-4	0.0030078450583888856	0.001471837686243555	5.1205904440638155e-5	0.0021088959386227645	0.0025333399163924874	3.978006654551507e-4	6.616162563681451e-4	0.0010389400658115968	2.4765158380360246e-4	1.8640454125370967e-4	0.004247926761916118	0.005232013354268636	0.01201846462753427	7.149510564371562e-4	8.308886935780088e-5	0.007295780376079598	0.0016390431676763023	0.0022294653001964674	9.663557364131919e-4	0.007872669798134491	5.375920275354664e-4	2.0498420256210662e-4	0.002936637170129515	3.442479288724592e-5	0.0036556670804753426	2.8299629818543626e-5	2.86162112805215e-5	6.678951220307062e-4
QG557	0.07145992321473102	0.23663777851435516	0.4158733236267133	0.014533220457503474	4.1356844823450047e-4	0.02407265161700964	0.04070872674937546	0.0328012762297126	0.01902825463568649	0.00191108435633363	0.009883815273064372	6.0957657450467676e-5	0.04715183458021186	0.0012375716513494128	0.0014732868939698073	5.596864190963595e-4	0.0028303401226713256	0.0012536032751066847	1.2072626863760827e-4	0.001598707845267793	0.0013923058145923267	4.966171794886041e-4	5.596864190963595e-4	7.91225356368221e-4	2.2569328125806624e-4	3.3443536933031883e-4	0.0029719713475346203	0.004558762372000744	0.029872590852059688	9.389804623561879e-4	6.780199517804254e-5	0.0033423329003926076	0.004070345511569568	0.004544558247919128	6.454031827295048e-4	0.009777826149247113	9.913072839987124e-4	1.0431098709586372e-4	0.0038198550512189146	1.8190064880602227e-5	0.005609340390672396	1.8500505530633436e-5	1.624512492130293e-4	0.0010751701897878036
QX1212	0.05947655869757188	0.16184360786516347	0.6241618024441363	0.01606655669425752	0.0035155655604565796	0.0146232470056305	0.009710165115234487	0.03796528642891506	0.013200441805968072	0.0016794208134400296	0.0048405940083394335	7.540235658865424e-5	0.013449655170270405	2.699370836520798e-4	1.163597508977984e-4	2.962769696333225e-4	0.0019537747445577524	6.646033605529135e-4	6.447952504588186e-6	7.706721792533892e-4	8.810611261319389e-4	2.991914441653964e-4	2.5114775005370982e-5	6.655705534286017e-4	2.347957425020742e-4	1.7697050444092735e-4	0.0012121312474800193	0.002486698019061966	0.004877979236961036	1.4652327271426192e-4	3.0385331382621364e-4	0.0017293344137780469	1.6168240905254877e-4	2.446740057391033e-4	8.705574115019648e-4	0.010031982424738482	6.41609961921552e-4	1.1927422542987226e-4	0.0037921117954258627	1.692587532454399e-5	0.006335932225725975	2.693954556416944e-5	2.6262510551187682e-5	6.447952504588186e-6
QX1233	0.08650943183144295	0.20226125180895305	0.47391746495430764	0.029034771963015883	0.00440622242203688	0.023608853934469515	0.022502575959894616	0.03135481642655745	0.03320043925762879	0.01576168821635482	0.005656927584335798	2.3373206037533725e-4	8.737223050700161e-4	0.002114209672379848	2.423029081457875e-4	4.6497689433885756e-4	0.007046077146503282	0.002204018712547076	3.361116772725586e-5	9.517674365327043e-4	0.00106523873877992	6.257727207460496e-4	4.6497689433885756e-4	4.690774568015828e-4	0.00106523873877992	3.658911718789073e-4	0.002926961319192622	0.0021808942291507236	0.0029350279994471637	3.361116772725586e-5	3.361116772725586e-5	0.0014139209927824723	5.782465295797099e-4	2.8041797234849565e-4	4.833958142533938e-4	0.03409584076588289	4.278029428325126e-4	9.3136545772226e-5	0.0032259662672942903	8.137263706768644e-5	0.00457525298453725	1.322599450067518e-4	3.361116772725586e-5	3.361116772725586e-5
QX1791	0.05336609829554637	0.29861667388352564	0.4687587322590228	0.031090162495561766	2.98981264008616e-4	0.01760084871025462	0.011106144390502275	0.03000368392279252	0.01686968925653771	0.0048163223596161785	0.004573557420609589	3.1675937296540266e-4	0.015406866867502584	0.0010105222967087563	0.0010851764651796378	8.14303363672035e-4	0.00604141462565787	0.002077729677151798	8.507102918774858e-5	8.620820314933992e-4	8.261265005856793e-4	2.053336861639801e-4	8.14303363672035e-4	3.931496848890952e-4	7.645975766180505e-5	1.8026377470538644e-4	0.007678493733051659	0.0020636495537494997	0.004753699665273278	1.7361434528111957e-5	1.7361434528111957e-5	0.002651716064085708	6.819745096987657e-4	7.880007903619455e-4	3.552149504451706e-4	0.00906350217253179	3.6715961740051167e-4	1.3147814368139185e-4	6.564358395079131e-5	5.4601711590912105e-5	0.003772518192917031	1.0639087078827007e-4	7.868202128140339e-5	5.609479496032973e-5
